iso3,anio,gran_sector,sector_codigo,sector_desc,empleo_miles,share_empleo,empleo_ponderado
BOL,1999,Servicios,L,Servicios inmobiliarios,1.016030515,2.8286286e-4,2.8739729732017293e-4
BOL,1999,Servicios,OPQ,"Administración pública, defensa, educación y salud",235.1268356,0.065459304,15.39123901009842
BOL,1999,Servicios,RSTU,Otros servicios,317.8513833,0.088489808,28.126607880751408
BOL,2000,Bienes,A,Agro y pesca,1698.398059,0.46259013,785.6621789045577
BOL,2000,Bienes,B,Petróleo y minería,104.6319741,0.028498454,2.9818495008180412
BOL,2000,Bienes,C,Industria,256.113117,0.069757141,17.865718814518495
BOL,2000,Bienes,DE,"Electricidad, gas y agua",6.215500053,0.0016929064,0.01052225981892404
BOL,2000,Bienes,F,Construcción,253.6152417,0.069076799,17.518929074247318
BOL,2000,Servicios,GI,"Comercio, hoteles y restaurantes",592.0284109,0.16124989,95.46451613449982
BOL,2000,Servicios,H,Transporte,120.7172383,0.032879572,3.969131128326008
BOL,2000,Servicios,JMN,Servicios empresariales,78.24938156,0.021312667,1.6677030121442207
BOL,2000,Servicios,K,Finanzas,11.73826532,0.0031971338,0.03752880480793981
BOL,2000,Servicios,L,Servicios inmobiliarios,1.644995811,4.4804503e-4,7.370321974893694e-4
BOL,2000,Servicios,OPQ,"Administración pública, defensa, educación y salud",233.0714423,0.063481316,14.795681879222066
BOL,2000,Servicios,RSTU,Otros servicios,315.0728421,0.085815914,27.038263921389177
BOL,2001,Bienes,A,Agro y pesca,1695.835567,0.45657691,774.279363048958
BOL,2001,Bienes,B,Petróleo y minería,62.60037466,0.016854161,1.0550767931799603
BOL,2001,Bienes,C,Industria,284.624685,0.076630697,21.810987994955443
BOL,2001,Bienes,DE,"Electricidad, gas y agua",5.510631303,0.0014836503,0.008175849785885342
BOL,2001,Bienes,F,Construcción,185.195546,0.049860973,9.23403011882626
BOL,2001,Servicios,GI,"Comercio, hoteles y restaurantes",703.2403605,0.18933634,133.14895599735055
BOL,2001,Servicios,H,Transporte,142.4748272,0.038359094,5.465205289198557
BOL,2001,Servicios,JMN,Servicios empresariales,67.51423301,0.018177141,1.2272157329296245
BOL,2001,Servicios,K,Finanzas,10.12787532,0.0027267702,0.027616388611891463
BOL,2001,Servicios,L,Servicios inmobiliarios,1.419316399,3.8212849e-4,5.423612323821075e-4
BOL,2001,Servicios,OPQ,"Administración pública, defensa, educación y salud",236.2821091,0.063615225,15.031139533871048
BOL,2001,Servicios,RSTU,Otros servicios,319.4131161,0.085996933,27.468548344572923
BOL,2002,Bienes,A,Agro y pesca,1647.814841,0.43825099,722.1564854049426
BOL,2002,Bienes,B,Petróleo y minería,49.51762771,0.013169653,0.6521299743238846
BOL,2002,Bienes,C,Industria,350.3405802,0.093176186,32.64339906406311
BOL,2002,Bienes,DE,"Electricidad, gas y agua",4.019720768,0.0010690804,0.004297404686541747
BOL,2002,Bienes,F,Construcción,204.9218352,0.054500781,11.16840006235329
BOL,2002,Servicios,GI,"Comercio, hoteles y restaurantes",713.9255359,0.18987484,135.55649690092676
BOL,2002,Servicios,H,Transporte,142.9588321,0.03802117,5.435462058275557
BOL,2002,Servicios,JMN,Servicios empresariales,52.77738863,0.014036615,0.7408158849046874
BOL,2002,Servicios,K,Finanzas,7.917187054,0.0021056463,0.016670795626663
BOL,2002,Servicios,L,Servicios inmobiliarios,1.10951143,2.9508441e-4,3.2739952570980634e-4
BOL,2002,Servicios,OPQ,"Administración pública, defensa, educación y salud",248.6050621,0.066118725,16.437449734597823
BOL,2002,Servicios,RSTU,Otros servicios,336.071647,0.08938124,30.03850053770228
BOL,2003,Bienes,A,Agro y pesca,1348.074084,0.362297,488.403196410948
BOL,2003,Bienes,B,Petróleo y minería,107.0337927,0.028765498,3.078880349844265
BOL,2003,Bienes,C,Industria,347.5748247,0.093411274,32.46740718555367
BOL,2003,Bienes,DE,"Electricidad, gas y agua",6.530930684,0.0017551978,0.011463075168509296
BOL,2003,Bienes,F,Construcción,255.6776179,0.068713754,17.568568939686596
BOL,2003,Servicios,GI,"Comercio, hoteles y restaurantes",827.7646519,0.22246304,184.14704086621578
BOL,2003,Servicios,H,Transporte,150.6591603,0.040489882,6.1001716227660845
BOL,2003,Servicios,JMN,Servicios empresariales,54.39865194,0.014619722,0.7952931685375607
BOL,2003,Servicios,K,Finanzas,8.160394329,0.0021931187000000002,0.017896713402303855
BOL,2003,Servicios,L,Servicios inmobiliarios,1.1435944,3.0734277e-4,3.5147547065248803e-4
BOL,2003,Servicios,OPQ,"Administración pública, defensa, educación y salud",261.0269989,0.070151411,18.311412281930448
BOL,2003,Servicios,RSTU,Otros servicios,352.8639872,0.094832748,33.46306157641283
BOL,2004,Bienes,A,Agro y pesca,1433.383025,0.36229703,519.3104128099158
BOL,2004,Bienes,B,Petróleo y minería,113.8071145,0.0287655,3.27371855214975
BOL,2004,Bienes,C,Industria,369.570085,0.093411274,34.52201247213829
BOL,2004,Bienes,DE,"Electricidad, gas y agua",6.944221608,0.0017551978,0.012188482489074063
BOL,2004,Bienes,F,Construcción,271.8574311,0.068713762,18.680346818536798
BOL,2004,Servicios,GI,"Comercio, hoteles y restaurantes",880.1473266,0.22246304,195.80024992330888
BOL,2004,Servicios,H,Transporte,160.1931864,0.040489886,6.486203855312751
BOL,2004,Servicios,JMN,Servicios empresariales,57.84111216,0.014619723,0.8456210377911316
BOL,2004,Servicios,K,Finanzas,8.676801112,0.0021931187000000002,0.019029254774907994
BOL,2004,Servicios,L,Servicios inmobiliarios,1.21596344,3.0734277e-4,3.7371757186832876e-4
BOL,2004,Servicios,OPQ,"Administración pública, defensa, educación y salud",277.5453322,0.070151411,19.470196670293735
BOL,2004,Servicios,RSTU,Otros servicios,375.1939567,0.094832748,35.58067394685401
BOL,2005,Bienes,A,Agro y pesca,1618.372163,0.39998013,647.3167081451212
BOL,2005,Bienes,B,Petróleo y minería,89.86460782,0.022210008,1.9958936585990625
BOL,2005,Bienes,C,Industria,369.6719884,0.091364309,33.77482577682201
BOL,2005,Bienes,DE,"Electricidad, gas y agua",6.708442511,0.0016579893,0.011122525902903134
BOL,2005,Bienes,F,Construcción,265.5654155,0.0656344,17.430226707093198
BOL,2005,Servicios,GI,"Comercio, hoteles y restaurantes",769.6572821,0.19022053,146.40461611942152
BOL,2005,Servicios,H,Transporte,201.8950527,0.049898293,10.074218494875042
BOL,2005,Servicios,JMN,Servicios empresariales,63.00288656,0.015571143,0.9810269560385382
BOL,2005,Servicios,K,Finanzas,9.451123877,0.002335842,0.022076332099099434
BOL,2005,Servicios,L,Servicios inmobiliarios,1.324476723,3.2734397e-4,4.335594686794103e-4
BOL,2005,Servicios,OPQ,"Administración pública, defensa, educación y salud",276.6433169,0.068372302,18.914740409368502
BOL,2005,Servicios,RSTU,Otros servicios,373.974586,0.092427693,34.5656082246101
BOL,2006,Bienes,A,Agro y pesca,1716.150111,0.41024747,704.0462411779691
BOL,2006,Bienes,B,Petróleo y minería,67.74229613,0.016193867,1.0970097338038347
BOL,2006,Bienes,C,Industria,368.0953127,0.08799357,32.39002066473934
BOL,2006,Bienes,DE,"Electricidad, gas y agua",6.096773115,0.00145744,0.0088856810087256
BOL,2006,Bienes,F,Construcción,231.7538528,0.055401001,12.839395430726652
BOL,2006,Servicios,GI,"Comercio, hoteles y restaurantes",777.5121392,0.18586509,144.51236372850053
BOL,2006,Servicios,H,Transporte,192.0508706,0.04590996,8.817047787211175
BOL,2006,Servicios,JMN,Servicios empresariales,90.99394125,0.021752197,1.9793181358764265
BOL,2006,Servicios,K,Finanzas,13.65008903,0.0032630679,0.044541167345935134
BOL,2006,Servicios,L,Servicios inmobiliarios,1.912918022,4.5728506e-4,8.747488324653513e-4
BOL,2006,Servicios,OPQ,"Administración pública, defensa, educación y salud",304.9749005,0.072904564,22.234062151895884
BOL,2006,Servicios,RSTU,Otros servicios,412.2740553,0.098554544,40.63148152312228
BOL,2007,Bienes,A,Agro y pesca,1585.157782,0.37427071,593.2781285311652
BOL,2007,Bienes,B,Petróleo y minería,87.46333679,0.02065092,1.8061983709833467
BOL,2007,Bienes,C,Industria,390.298142,0.092153072,35.967172781192225
BOL,2007,Bienes,DE,"Electricidad, gas y agua",7.104116884,0.001677349,0.011916083351260516
BOL,2007,Bienes,F,Construcción,291.2329899,0.068762854,20.026011564477173
BOL,2007,Servicios,GI,"Comercio, hoteles y restaurantes",764.3402173,0.18046793,137.93889683188118
BOL,2007,Servicios,H,Transporte,204.7925739,0.04835346,9.902429530370695
BOL,2007,Servicios,JMN,Servicios empresariales,84.23911903,0.019889651,1.6754866780541586
BOL,2007,Servicios,K,Finanzas,12.63679162,0.0029836658,0.0377039629783206
BOL,2007,Servicios,L,Servicios inmobiliarios,1.770914928,4.1812973e-4,7.404721806976095e-4
BOL,2007,Servicios,OPQ,"Administración pública, defensa, educación y salud",342.8345562,0.080946475,27.751248832579396
BOL,2007,Servicios,RSTU,Otros servicios,463.4538532,0.10942583,50.71382255310816
BOL,2008,Bienes,A,Agro y pesca,1563.255879,0.35809553,559.7949425161208
BOL,2008,Bienes,B,Petróleo y minería,71.41950991,0.016360089,1.168429538463982
BOL,2008,Bienes,C,Industria,397.7847699,0.091120683,36.24641992028584
BOL,2008,Bienes,DE,"Electricidad, gas y agua",8.301274339,0.0019015756,0.01578550073194853
BOL,2008,Bienes,F,Construcción,297.1444291,0.06806697,20.22572094121683
BOL,2008,Servicios,GI,"Comercio, hoteles y restaurantes",957.7027286,0.21938127,210.10204088273332
BOL,2008,Servicios,H,Transporte,252.647546,0.057874054,14.621737720171485
BOL,2008,Servicios,JMN,Servicios empresariales,81.93557171,0.018769007,1.5378493189739921
BOL,2008,Servicios,K,Finanzas,12.29123427,0.0028155569,0.034606669458414965
BOL,2008,Servicios,L,Servicios inmobiliarios,1.722488658,3.9457102e-4,6.796441067254912e-4
BOL,2008,Servicios,OPQ,"Administración pública, defensa, educación y salud",306.6831085,0.070252001,21.545102045025107
BOL,2008,Servicios,RSTU,Otros servicios,414.5832611,0.094968721,39.37244205467606
BOL,2009,Bienes,A,Agro y pesca,1460.856186,0.33469626,488.9431018520644
BOL,2009,Bienes,B,Petróleo y minería,58.58658192,0.013422752,0.7863931596398438
BOL,2009,Bienes,C,Industria,416.3349585,0.095386356,39.71267456672623
BOL,2009,Bienes,DE,"Electricidad, gas y agua",6.419414475,0.0014707498,0.009441352555223355
BOL,2009,Bienes,F,Construcción,330.4143921,0.075701125,25.01274119816111
BOL,2009,Servicios,GI,"Comercio, hoteles y restaurantes",903.3026107,0.20695536,186.94331698635835
BOL,2009,Servicios,H,Transporte,239.8030694,0.0549412,13.175068396519281
BOL,2009,Servicios,JMN,Servicios empresariales,100.8031715,0.02309498,2.32804722972907
BOL,2009,Servicios,K,Finanzas,15.12158113,0.0034645002,0.05238872084920122
BOL,2009,Servicios,L,Servicios inmobiliarios,2.119132337,4.8551368e-4,0.0010288677393438701
BOL,2009,Servicios,OPQ,"Administración pública, defensa, educación y salud",353.3254899,0.080950283,28.60179839851864
BOL,2009,Servicios,RSTU,Otros servicios,477.6358064,0.10943098,52.268154377442265
BOL,2010,Bienes,A,Agro y pesca,1321.247123,0.29726845,392.7650843211694
BOL,2010,Bienes,B,Petróleo y minería,51.8211546,0.011659283,0.6041975068681518
BOL,2010,Bienes,C,Industria,433.0951723,0.097442433,42.2018473094662
BOL,2010,Bienes,DE,"Electricidad, gas y agua",5.09908959,0.0011472483,0.005849921863675197
BOL,2010,Bienes,F,Construcción,361.7580018,0.081392229,29.44429012508801
BOL,2010,Servicios,GI,"Comercio, hoteles y restaurantes",861.0677237,0.19373232,166.81664778952
BOL,2010,Servicios,H,Transporte,236.3957217,0.053186864,12.57314710023975
BOL,2010,Servicios,JMN,Servicios empresariales,188.0182663,0.042302381,7.95362033598206
BOL,2010,Servicios,K,Finanzas,28.20480177,0.0063458211,0.17898262619338334
BOL,2010,Servicios,L,Servicios inmobiliarios,3.952609648,8.8930083e-4,0.003515059040632408
BOL,2010,Servicios,OPQ,"Administración pública, defensa, educación y salud",405.6274244,0.091262445,37.018550509796654
BOL,2010,Servicios,RSTU,Otros servicios,548.3391024,0.12337126,67.64928597035703
BOL,2011,Bienes,A,Agro y pesca,1384.913134,0.30250543,418.9437431133176
BOL,2011,Bienes,B,Petróleo y minería,71.54489176,0.015627492,1.1180672236202658
BOL,2011,Bienes,C,Industria,426.9680697,0.093262285,39.82001780226126
BOL,2011,Bienes,DE,"Electricidad, gas y agua",5.514428178,0.001204512,0.006642194913539136
BOL,2011,Bienes,F,Construcción,374.8099106,0.081869416,30.68546849183421
BOL,2011,Servicios,GI,"Comercio, hoteles y restaurantes",913.4865026,0.19953211,182.2698893202985
BOL,2011,Servicios,H,Transporte,247.9110698,0.05415101,13.424634819850498
BOL,2011,Servicios,JMN,Servicios empresariales,190.3437374,0.041576624,7.913850000634538
BOL,2011,Servicios,K,Finanzas,28.14785485,0.0061483127,0.1730618134520116
BOL,2011,Servicios,L,Servicios inmobiliarios,3.94462913,8.616221e-4,0.003398779634711773
BOL,2011,Servicios,OPQ,"Administración pública, defensa, educación y salud",409.3803783,0.089420617,36.60704601527941
BOL,2011,Servicios,RSTU,Otros servicios,521.1783994,0.11384057,59.33124605938366
BOL,2012,Bienes,A,Agro y pesca,1265.268,0.26808098,339.19428540264005
BOL,2012,Bienes,B,Petróleo y minería,83.166,0.017620949,1.465463844534
BOL,2012,Bienes,C,Industria,419.683,0.088921107,37.318676949081
BOL,2012,Bienes,DE,"Electricidad, gas y agua",10.147,0.0021499142,0.021815179387399998
BOL,2012,Bienes,F,Construcción,379.737,0.080457471,30.552678665127004
BOL,2012,Servicios,GI,"Comercio, hoteles y restaurantes",991.076,0.20998605,208.1121344898
BOL,2012,Servicios,H,Transporte,272.706,0.057780083,15.756975314598002
BOL,2012,Servicios,JMN,Servicios empresariales,241.878,0.051248346,12.395847433788
BOL,2012,Servicios,K,Finanzas,33.381,0.0070726606,0.23609248348859999
BOL,2012,Servicios,L,Servicios inmobiliarios,4.678,9.9115982e-4,0.004636645637959999
BOL,2012,Servicios,OPQ,"Administración pública, defensa, educación y salud",427.775,0.090635613,38.771649351075
BOL,2012,Servicios,RSTU,Otros servicios,590.228,0.12505564,73.81134028592
BOL,2013,Bienes,A,Agro y pesca,1397.240972,0.29026845,405.57497121893346
BOL,2013,Bienes,B,Petróleo y minería,78.27684298,0.016261546,1.2729024828540472
BOL,2013,Bienes,C,Industria,447.5517548,0.092976205,41.61166370239454
BOL,2013,Bienes,DE,"Electricidad, gas y agua",6.12893107,0.0012732488,0.007803654130160217
BOL,2013,Bienes,F,Construcción,354.0013947,0.073541671,26.033854102568544
BOL,2013,Servicios,GI,"Comercio, hoteles y restaurantes",938.7220209,0.1950139,183.0638423115905
BOL,2013,Servicios,H,Transporte,256.3761349,0.05326061,13.65474933421629
BOL,2013,Servicios,JMN,Servicios empresariales,243.58116,0.050602529,12.325822712753641
BOL,2013,Servicios,K,Finanzas,47.5932048,0.0098872036,0.4705637058340973
BOL,2013,Servicios,L,Servicios inmobiliarios,6.669692701,0.0013855888,0.009241451505947348
BOL,2013,Servicios,OPQ,"Administración pública, defensa, educación y salud",488.1337087,0.10140686,49.50010665942168
BOL,2013,Servicios,RSTU,Otros servicios,549.3404874,0.1141222,62.69194497116028
BOL,2014,Bienes,A,Agro y pesca,1536.303052,0.3092657,475.1258387889164
BOL,2014,Bienes,B,Petróleo y minería,73.64864468,0.014825851,1.0919038323776227
BOL,2014,Bienes,C,Industria,414.0924201,0.083358936,34.518303545201015
BOL,2014,Bienes,DE,"Electricidad, gas y agua",5.774791567,0.0011624952,0.0067131674776379786
BOL,2014,Bienes,F,Construcción,461.5988168,0.092922218,42.89278588323166
BOL,2014,Servicios,GI,"Comercio, hoteles y restaurantes",1017.096618,0.20474678,208.24725748439005
BOL,2014,Servicios,H,Transporte,265.6396793,0.053474635,14.204984892084555
BOL,2014,Servicios,JMN,Servicios empresariales,218.1247982,0.043909643,9.577782018409042
BOL,2014,Servicios,K,Finanzas,37.46937797,0.0075427783,0.28262321106661403
BOL,2014,Servicios,L,Servicios inmobiliarios,5.250943655,0.0010570419,0.005550467457874145
BOL,2014,Servicios,OPQ,"Administración pública, defensa, educación y salud",420.7913977,0.084707469,35.64417427613942
BOL,2014,Servicios,RSTU,Otros servicios,511.7925495,0.10302647,52.72817974728526
BOL,2015,Bienes,A,Agro y pesca,1344.91627,0.26740173,359.6329373031471
BOL,2015,Bienes,B,Petróleo y minería,81.14778945,0.016134134,1.3092493087900865
BOL,2015,Bienes,C,Industria,469.5896187,0.093365714,43.843570036913256
BOL,2015,Bienes,DE,"Electricidad, gas y agua",7.219228369,0.0014353563,0.010362164920582874
BOL,2015,Bienes,F,Construcción,522.6312888,0.10391168,54.30749523977319
BOL,2015,Servicios,GI,"Comercio, hoteles y restaurantes",1046.293583,0.20802835,217.65872768707803
BOL,2015,Servicios,H,Transporte,295.9090786,0.058833845,17.409468864445216
BOL,2015,Servicios,JMN,Servicios empresariales,247.8143101,0.049271449,12.210170141562335
BOL,2015,Servicios,K,Finanzas,41.66756431,0.0082845148,0.3451955532061468
BOL,2015,Servicios,L,Servicios inmobiliarios,5.839275811,0.0011609886,0.006779332648826754
BOL,2015,Servicios,OPQ,"Administración pública, defensa, educación y salud",430.7942592,0.085652262,36.89850275709431
BOL,2015,Servicios,RSTU,Otros servicios,535.7499219,0.10651997,57.06806560829035
BOL,2016,Bienes,A,Agro y pesca,1509.127271,0.29287663,441.9881093715768
BOL,2016,Bienes,B,Petróleo y minería,62.71776092,0.012171648,0.7633785092663962
BOL,2016,Bienes,C,Industria,438.1579115,0.085033394,37.25805432279663
BOL,2016,Bienes,DE,"Electricidad, gas y agua",6.15001438,0.0011935346,0.0073402549530275476
BOL,2016,Bienes,F,Construcción,501.7900583,0.097382501,48.865570854189805
BOL,2016,Servicios,GI,"Comercio, hoteles y restaurantes",1052.546611,0.20426793,215.00151745748522
BOL,2016,Servicios,H,Transporte,279.7586904,0.054292828,15.18889045939245
BOL,2016,Servicios,JMN,Servicios empresariales,230.7572476,0.044783108,10.334026741053542
BOL,2016,Servicios,K,Finanzas,48.09693753,0.0093341824,0.44894558778642546
BOL,2016,Servicios,L,Servicios inmobiliarios,6.740285604,0.0013080887,0.008816891433365075
BOL,2016,Servicios,OPQ,"Administración pública, defensa, educación y salud",437.1688316,0.084841445,37.09003538190566
BOL,2016,Servicios,RSTU,Otros servicios,579.7628232,0.11251469,65.2318343258728
BOL,2017,Bienes,A,Agro y pesca,1456.925809,0.27635354,402.6266048345139
BOL,2017,Bienes,B,Petróleo y minería,60.51330636,0.011478324,0.6945913367113407
BOL,2017,Bienes,C,Industria,477.4849181,0.090570606,43.246098388177366
BOL,2017,Bienes,DE,"Electricidad, gas y agua",10.10153469,0.001916086,0.019355409198023338
BOL,2017,Bienes,F,Construcción,534.2356609,0.10133523,54.136893571503506
BOL,2017,Servicios,GI,"Comercio, hoteles y restaurantes",1109.786742,0.21050729,233.6181995363492
BOL,2017,Servicios,H,Transporte,310.0005864,0.058801733,18.22857171133623
BOL,2017,Servicios,JMN,Servicios empresariales,257.9171657,0.048922412,12.617929842247667
BOL,2017,Servicios,K,Finanzas,42.09967695,0.0079855788,0.3361902877387687
BOL,2017,Servicios,L,Servicios inmobiliarios,5.899831903,0.0011190957,0.006602476513370118
BOL,2017,Servicios,OPQ,"Administración pública, defensa, educación y salud",459.3972083,0.087139681,40.03172618355255
BOL,2017,Servicios,RSTU,Otros servicios,547.6010003,0.10387041,56.87954041757112
BOL,2018,Bienes,A,Agro y pesca,1498.143681,0.27728921,415.419077770982
BOL,2018,Bienes,B,Petróleo y minería,54.91883679,0.010164847,0.5582415733883211
BOL,2018,Bienes,C,Industria,491.1827644,0.090912297,44.65455335841383
BOL,2018,Bienes,DE,"Electricidad, gas y agua",6.923929201,0.0012815399,0.00887329153585662
BOL,2018,Bienes,F,Construcción,525.1630615,0.09720166,51.04672134848209
BOL,2018,Servicios,GI,"Comercio, hoteles y restaurantes",1114.180707,0.20622207,229.7686517516035
BOL,2018,Servicios,H,Transporte,338.9017781,0.062726833,21.258235238281756
BOL,2018,Servicios,JMN,Servicios empresariales,265.7859968,0.049193941,13.07506064520539
BOL,2018,Servicios,K,Finanzas,39.87267468,0.0073799747,0.2942593303597306
BOL,2018,Servicios,L,Servicios inmobiliarios,5.587740695,0.0010342267,0.005778990619445557
BOL,2018,Servicios,OPQ,"Administración pública, defensa, educación y salud",503.875493,0.093261577,46.99222308883246
BOL,2018,Servicios,RSTU,Otros servicios,558.2831261,0.1033318,57.68840032953998
CHL,1960,Bienes,A,Agro y pesca,535.1045325086402,0.23666753,126.64186800062457
CHL,1960,Bienes,B,Petróleo y minería,74.95461036029938,0.033151135,2.4848304069266836
CHL,1960,Bienes,C,Industria,325.6712526717682,0.1440388,46.909296429338276
CHL,1960,Bienes,DE,"Electricidad, gas y agua",16.59636378083985,0.0073402864,0.12182206334995134
CHL,1960,Bienes,F,Construcción,131.8414798192584,0.05831122,7.687837534866337
CHL,1960,Servicios,GI,"Comercio, hoteles y restaurantes",178.9646568671551,0.079152986,14.16558697950073
CHL,1960,Servicios,H,Transporte,138.8411336832245,0.061407045,8.525823743936783
CHL,1960,Servicios,JMN,Servicios empresariales,49.81079179932607,0.022030456,1.0973544570602138
CHL,1960,Servicios,K,Finanzas,9.282217082819937,0.0041053649,0.03810688820598936
CHL,1960,Servicios,L,Servicios inmobiliarios,4.41850974725146,0.0019542309,0.008634788280029993
CHL,1960,Servicios,OPQ,"Administración pública, defensa, educación y salud",343.7549224563365,0.15203689,52.26342933245256
CHL,1960,Servicios,RSTU,Otros servicios,451.7563954272414,0.19980408,90.26277097245617
CHL,1961,Bienes,A,Agro y pesca,540.421838705477,0.23453155,126.74597148544551
CHL,1961,Bienes,B,Petróleo y minería,74.55595864489462,0.032355696,2.4123099329027826
CHL,1961,Bienes,C,Industria,327.0188797936443,0.14191921,46.410261075398964
CHL,1961,Bienes,DE,"Electricidad, gas y agua",16.78925408537332,0.0072861779,0.12232949207433179
CHL,1961,Bienes,F,Construcción,122.4782793632209,0.05315296,6.510083083862106
CHL,1961,Servicios,GI,"Comercio, hoteles y restaurantes",186.8272350017833,0.081079036,15.147772112490047
CHL,1961,Servicios,H,Transporte,146.7399664503166,0.063682012,9.344696304368657
CHL,1961,Servicios,JMN,Servicios empresariales,46.10613450235583,0.020009078,0.9225412415361289
CHL,1961,Servicios,K,Finanzas,8.591855978212964,0.0037286822,0.032036300450926265
CHL,1961,Servicios,L,Servicios inmobiliarios,4.12951947065168,0.0017921233,0.007400608061158541
CHL,1961,Servicios,OPQ,"Administración pública, defensa, educación y salud",358.9181583359124,0.15576282,55.90610449160822
CHL,1961,Servicios,RSTU,Otros servicios,471.6836410795282,0.20470063,96.5539384896733
CHL,1962,Bienes,A,Agro y pesca,539.423899655428,0.23147459,124.86292600894136
CHL,1962,Bienes,B,Petróleo y minería,73.79338549705139,0.031665809,2.3367272506129995
CHL,1962,Bienes,C,Industria,327.9846597036532,0.14074296,46.16153184128488
CHL,1962,Bienes,DE,"Electricidad, gas y agua",17.73036648206718,0.0076083564,0.1348989472981813
CHL,1962,Bienes,F,Construcción,132.2070636458917,0.056731962,7.500366110890309
CHL,1962,Servicios,GI,"Comercio, hoteles y restaurantes",210.590293227416,0.09036734,19.0304846287816
CHL,1962,Servicios,H,Transporte,145.9248089714592,0.062618442,9.137584186940398
CHL,1962,Servicios,JMN,Servicios empresariales,46.14225134347193,0.019800307,0.9136307422719067
CHL,1962,Servicios,K,Finanzas,8.598586334175502,0.0036897776,0.03172687124750689
CHL,1962,Servicios,L,Servicios inmobiliarios,4.350064676945571,0.0018666756,0.00812015959087618
CHL,1962,Servicios,OPQ,"Administración pública, defensa, educación y salud",355.9077567327838,0.15272516,54.35606909225548
CHL,1962,Servicios,RSTU,Otros servicios,467.7274266716007,0.2007086,93.87691698885963
CHL,1963,Bienes,A,Agro y pesca,540.9220315934099,0.22707966,122.83239102074077
CHL,1963,Bienes,B,Petróleo y minería,74.08575928075776,0.031101283,2.3041621656607236
CHL,1963,Bienes,C,Industria,326.6598905077303,0.13713218,44.79558290388636
CHL,1963,Bienes,DE,"Electricidad, gas y agua",18.98427669398891,0.0079696197,0.1512974655306649
CHL,1963,Bienes,F,Construcción,130.7694676187164,0.054897163,7.178872779287896
CHL,1963,Servicios,GI,"Comercio, hoteles y restaurantes",208.1919164962058,0.087399192,18.195805282699858
CHL,1963,Servicios,H,Transporte,152.4913128509961,0.064016022,9.76188723827825
CHL,1963,Servicios,JMN,Servicios empresariales,51.67905635144915,0.021694925,1.1211732516154629
CHL,1963,Servicios,K,Finanzas,9.630367283097987,0.0040428387,0.038934021547322395
CHL,1963,Servicios,L,Servicios inmobiliarios,4.684685165585536,0.0019666359,0.00921307002683796
CHL,1963,Servicios,OPQ,"Administración pública, defensa, educación y salud",373.3422620805262,0.15672949,58.513742331327215
CHL,1963,Servicios,RSTU,Otros servicios,490.6395328770136,0.205971,101.05751522621136
CHL,1964,Bienes,A,Agro y pesca,547.3304160522632,0.22767624,124.61413116441493
CHL,1964,Bienes,B,Petróleo y minería,74.22444665019917,0.030875579,2.2917227662795097
CHL,1964,Bienes,C,Industria,358.1279540933156,0.14897259,53.351248872682326
CHL,1964,Bienes,DE,"Electricidad, gas y agua",19.02977197484546,0.0079159262,0.15063827055570492
CHL,1964,Bienes,F,Construcción,141.2990643217983,0.058777001,8.305135244941404
CHL,1964,Servicios,GI,"Comercio, hoteles y restaurantes",203.2290818765258,0.084538393,17.180659992706918
CHL,1964,Servicios,H,Transporte,149.2641107644139,0.062090266,9.267848341615924
CHL,1964,Servicios,JMN,Servicios empresariales,48.11343153403798,0.020014027,0.9629435177848875
CHL,1964,Servicios,K,Finanzas,8.965914814154333,0.0037296042,0.03343931354771222
CHL,1964,Servicios,L,Servicios inmobiliarios,4.745525372262017,0.0019740241,0.009367781452006695
CHL,1964,Servicios,OPQ,"Administración pública, defensa, educación y salud",367.1517307319723,0.15272626,56.073710687221194
CHL,1964,Servicios,RSTU,Otros servicios,482.5040504588461,0.20071004,96.84340726775703
CHL,1965,Bienes,A,Agro y pesca,548.8812793281053,0.22586598,123.97360805909624
CHL,1965,Bienes,B,Petróleo y minería,69.92383404352519,0.028773827,2.011976303945104
CHL,1965,Bienes,C,Industria,392.4925928339634,0.16151164,63.39212235646568
CHL,1965,Bienes,DE,"Electricidad, gas y agua",19.78478831517713,0.0081414878,0.16107761269359716
CHL,1965,Bienes,F,Construcción,152.5020436315189,0.062754959,9.570259495512179
CHL,1965,Servicios,GI,"Comercio, hoteles y restaurantes",198.6637697812997,0.081750624,16.24088714581359
CHL,1965,Servicios,H,Transporte,146.2516463346509,0.060182907,8.801849229955186
CHL,1965,Servicios,JMN,Servicios empresariales,50.09494988036288,0.020614194,1.0326670152540771
CHL,1965,Servicios,K,Finanzas,9.335169804484098,0.0038414448,0.035860539502552455
CHL,1965,Servicios,L,Servicios inmobiliarios,4.882415457275672,0.0020091257,0.009809386373289805
CHL,1965,Servicios,OPQ,"Administración pública, defensa, educación y salud",361.8155962832797,0.14888799,53.86999688126899
CHL,1965,Servicios,RSTU,Otros servicios,475.4914007291169,0.19566587,93.0374386011813
CHL,1966,Bienes,A,Agro y pesca,547.5801201209554,0.22130094,121.17999530808034
CHL,1966,Bienes,B,Petróleo y minería,71.48239608201825,0.028889146,2.065065376843253
CHL,1966,Bienes,C,Industria,393.7255714041865,0.15912162999999999,62.65025469451554
CHL,1966,Bienes,DE,"Electricidad, gas y agua",20.14564002973914,0.008141729,0.16402034165368803
